source,destination,distance,avgdelay
planetlab2.citadel.edu,planetlab2.cs.du.edu,1466.46,487
planetlab3.wail.wisc.edu,planetlab1.unr.edu,1589.14,488
planetlab1.temple.edu,planetlab1.cs.uml.edu,271.31,489
planetlab-04.vt.nodes.planet-lab.org,planet3.cc.gt.atl.ga.us,326.092,489
planetlab-04.vt.nodes.planet-lab.org,planet3.cc.gt.atl.ga.us,326.092,489
planetlab1.arizona-gigapop.net,planetlab1.cs.du.edu,613.476,490
planetlab1.cs.okstate.edu,planetlab3.cs.uoregon.edu,1471.11,491
node1.planetlab.mathcs.emory.edu,planetlab1.unr.edu,1993.27,492
planetlab3.wail.wisc.edu,planetlab1.cs.unc.edu,739.774,492
planetlab1.acis.ufl.edu,node1.planetlab.mathcs.emory.edu,308.555,493
planetlab3.wail.wisc.edu,planetlab2.unr.edu,1589.14,493
planetlab2.arizona-gigapop.net,planetlab3.cnds.jhu.edu,1973.98,494
planetlab2.temple.edu,planetlabtwo.ccs.neu.edu,270.723,495
planetlab1.temple.edu,planetlab2.arizona-gigapop.net,2053.47,495
planet3.cc.gt.atl.ga.us,planetlab2.unr.edu,1989.75,496
planet3.cc.gt.atl.ga.us,planetlab2.unr.edu,1989.75,496
node2.planetlab.mathcs.emory.edu,planetlab2.unr.edu,1993.27,497
planet3.cc.gt.atl.ga.us,planetlab3.cnds.jhu.edu,577.963,497
planet3.cc.gt.atl.ga.us,planetlab3.cnds.jhu.edu,577.963,497
planetlab3.cnds.jhu.edu,planetlab1.arizona-gigapop.net,1973.98,497
planetlab2.arizona-gigapop.net,planetlab2.citadel.edu,1799.36,498
node2.planetlab.mathcs.emory.edu,planetlab2.unr.edu,1993.27,498
planet3.cc.gt.atl.ga.us,planetlab1.unr.edu,1989.75,499
planet3.cc.gt.atl.ga.us,planetlab1.unr.edu,1989.75,499
